
🔑关于▪软件,#genre#
TVB明珠,http://kkmix1.f3322.net:825/hls/ch1/s.m3u8
無綫新聞,http://kkmix1.f3322.net:762/hls/ch2/s.m3u8
无线财经,http://kkmix1.f3322.net:825/hls/ch2/s.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
动作电影,http://ott.js.chinamobile.com/TVOD/3/224/3221227606/index.m3u8
HBO-,p8p://fccs.123178.top:9906/604340b2000af04c06a787875d674b81
HBO原创,p8p://fccs.123178.top:9906/604339520007991f068ab7ad0427275f
HBO Hits,p8p://fccs.123178.top:9906/60442428000dc9020040224339113352
HBO 家庭,p8p://fccs.123178.top:9906/610b3ea6000bd4a6041b158a2a02ace5
台視新聞台,p8p://fccs.123178.top:9906/615cf168000ad47e0c5f2512951989aa
中視新聞台,p8p://fccs.123178.top:9906/615ceea900061b6e0c5469c546672e4d
香港-J2,http://cdn-cn.hkyoutv.com/hls/82/index.m3u8
无线新闻,http://cdn-cn.hkyoutv.com/hls/83/index.m3u8
无线财经,http://cdn-cn.hkyoutv.com/hls/85/index.m3u8
香港明珠,http://cdn-cn.hkyoutv.com/hls/84/index.m3u8
粤语明珠,http://cdn-cn.hkyoutv.com/hls/84b/index.m3u8
香港开视,http://cdn-cn.hkyoutv.com/hls/77/index.m3u8
香港财经,http://cdn-cn.hkyoutv.com/hls/76/index.m3u8
香港RT31,http://cdn-cn.hkyoutv.com/hls/31/index.m3u8
香港RT31,http://cdn-cn.hkyoutv.com/hls/32/index.m3u8
香港Viu,http://cdn-cn.hkyoutv.com/hls/99/index.m3u8
香港Viu6,http://cdn-cn.hkyoutv.com/hls/96/index.m3u8
Viu6,http://cdn-cn.hkyoutv.com/hls/96b/index.m3u8
香港漫音,http://cdn-cn.hkyoutv.com/hls/hkanime_song/index.m3u8

🇦🇪阿联▪酋台,#genre#
卡塔尔Ⅰ卡斯体育,http://www.elahmad.com/tv/m3u8/alkass.m3u8?id=alkass3
阿联酋ⅠATV 1,http://85.132.81.184:8080/atv/index.m3u8
阿联酋ⅠATV 2,http://85.132.81.184:8080/atv-2/index.m3u8
阿联酋ⅠATV 4,http://85.132.81.184:8080/atv-4/index.m3u8

🇷🇺俄罗▪斯台,#genre#
1tvcrimea,http://mrlive.1tvcrimea.ru:8080/1tvcrimea.m3u8
9Волна,http://acbtv.vintera.tv:8081/acbtv/acbtv_stream/playlist.m3u8
24,http://91.234.108.26/hls-live/livepkgr/_definst_/liveevent1/vazlivestream1.m3u8
莫斯科电视,http://96.9.77.79:1935/live/SEATV/playlist.m3u8
ALKORQAPLUS,http://32.shqiptv.org/korca/albplus/index.m3u8
IGI,https://hls-igi.cdnvideo.ru/igi/igi_sq/playlist.m3u8
KPRF,http://kprf-htlive.cdn.ngenix.net/live/_definst_/stream_high/chunklist.m3u8
KrasnajaLinija,http://kprf-htlive.cdn.ngenix.net/live/_definst_/stream_high/playlist.m3u8
MostVideoTV1,http://w4.mostvideo.tv/tv/ch1.m3u8
MuzSojuz,http://hls.tvsoyuz.cdnvideo.ru/tvsoyuz2/muzsoyuz.6fw0-58xp-acts-esy0/chunklist.m3u8
NastoyashcheyeVremya,http://rfe-lh.akamaihd.net/i/rfe_tvmc5@383630/master.m3u8
RBC,http://e6.online.video.rbc.ru/online2/rbctv_480p/index.m3u8
RU24,http://belnovosti.cdn.easyhoster.ru:8080/stream.m3u8
RUTV,http://92.50.128.180/utv/1358/index.m3u8
ShansonTV(Opt-1),http://hls.shansontv.cdnvideo.ru/shansontv/smil:shansontv.smil/playlist.m3u8
ShansonTV(Opt-2),http://chanson-video.hostingradio.ru:8080/hls/chansonabr/live.m3u8
TivikomUlan-Udje,http://tvcom.stream.intelema.ru/tvcom/studio/index.m3u8
TjumenskoeVremja,http://streams.sibinformburo.cdnvideo.ru/sibinformburo/sibinformburo.sdp/playlist.m3u8
TROSoyuz,http://live2.mediacdn.ru/sr1/tro/playlist.m3u8
TVBRICS(CN),http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
TVBRICS(ENG),http://brics.bonus-tv.ru/cdn/brics/english/tracks-v1a1/index.m3u8
TVPRO,http://rtmp.tvpro-online.ru/hls/ch1.m3u8
UgraTV,http://live.ugratv.cdnvideo.ru/ugratv/smil:ugrastream1.smil/playlist.m3u8
UniverTV,http://cdn.universmotri.ru/live/hq.sdp/chunklist_w1792531.m3u8
НТМ,https://live-ntm13.cdnvideo.ru/ntm13/smil:ntm13.smil/playlist.m3u8
Орск,http://infochhdcdn.trkeurasia.ru/orsk-infochhd/infochhd/playlist.m3u8
Самара,http://live.guberniatv.cdnvideo.ru/guberniatv/guberniatv.sdp/playlist.m3u8
ТВ),http://serv24.vintera.tv:8081/utv/Stream/playlist.m3u8
俄罗斯ⅠFM 音乐,http://rtmp.one.by:1200
俄罗斯ⅠOR 音乐,http://rtmp.one.by:2200/
俄罗斯ⅠHP 音乐,http://hls-video01.cdnvideo.ru/video01/smil:video01.smil/chunklist_b4128000.m3u8
俄罗斯ⅠHD 时尚,http://95.67.47.115/hls/hdfashion_ua_hi/index.m3u8
俄罗斯ⅠAstrakhan 24 (Opt-2),http://streaming.astrakhan.ru/astrakhan24/index.m3u8
俄罗斯ⅠKrasnaja Linija,http://kprf-htlive.cdn.ngenix.net/live/_definst_/stream_high/playlist.m3u8
俄罗斯ⅠMuz Sojuz,http://hls.tvsoyuz.cdnvideo.ru/tvsoyuz2/muzsoyuz.6fw0-58xp-acts-esy0/chunklist.m3u8
俄罗斯ⅠRBC (Opt-1),http://92.50.128.180/utv/1358/index.m3u8
俄罗斯ⅠShanson TV (Opt-1),http://hls.shansontv.cdnvideo.ru/shansontv/smil:shansontv.smil/playlist.m3u8
俄罗斯ⅠTivikom Ulan-Udje,http://tvcom.stream.intelema.ru/tvcom/studio/index.m3u8
俄罗斯ⅠTjumenskoe Vremja,http://streams.sibinformburo.cdnvideo.ru/sibinformburo/sibinformburo.sdp/playlist.m3u8
俄罗斯ⅠTRO Soyuz,http://live2.mediacdn.ru/sr1/tro/playlist.m3u8

🇯🇵日本▪频道,#genre#
日本ⅠNHK华语视界,https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/zh/725580/livecom_zh.m3u8
日本Ⅰ Animax,https://livecdn.fptplay.net/hda3/animaxport_2000.stream/playlist.m3u8
日本Ⅰ Animax,https://livecdn.fptplay.net/hda3/animaxport_hls.smil/chunklist_b2500000.m3u8
日本Ⅰ Animax,https://livecdn.fptplay.net/hda3/animaxport_2000.stream/.m3u8
日本Ⅰ NHK教育,http://iptv.tvfix.org/hls/nhke.m3u8
日本Ⅰ NHK教育(第2声道),http://iptv.tvfix.org/hls/nhke2.m3u8



🇺🇸美国▪频道,#genre#
美国Ⅰ中国环球,http://live.cgtn.com/1000/prog_index.m3u8
美国Ⅰ法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
美国Ⅰ布兰奇电视,http://livestream.usatv.com/hls/m3u8/ARTN-NET.m3u8
美国Ⅰ彭博财经台,http://liveproduseast.akamaized.net/us/Channel-USTV-AWS-virginia-1/Source-USTV-1000-1_live.m3u8
美国ⅠCGTN (Opt-1),http://live.cgtn.com/500/prog_index.m3u8
美国ⅠBowie TV,http://granicusliveus3-a.akamaihd.net/cityofbowie/G0466_001/playlist.m3u8
美国ⅠCBS News (Opt-1),http://cbsnewshd-lh.akamaihd.net/i/CBSNHD_7@199302/master.m3u8
美国ⅠDenver 8 TV,http://granicusliveus8-a.akamaihd.net/denver/G0080_002/chunklist.m3u8
美国ⅠFox News Talk Radio,http://fnurtmp-f.akamaihd.net/i/FNRADIO_1@92141/master.m3u8
美国ⅠJewelry Television,http://wowzaprod134-i.akamaihd.net/hls/live/577814/ccddaf02/playlist.m3u8
美国ⅠNewsmax TV,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8

🇫🇷法国▪频道,#genre#
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
法国新闻,http://f24hls-i.akamaihd.net/hls/live/221147/F24_EN_HI_HLS/master_2000.m3u8
Francophonie24,http://mv2.tvfrancophonie.org/live/Stream1/media_b776739_w671289549.m3u8
KH-BayonTV,http://203.176.130.123:8989/live/bayontv1_480k.stream/playlist.m3u8
KH-FreshNewsTV,http://167.99.65.12:1935/live/ngrp:myStream_all/chunklist.m3u8
KH-PNN,http://203.176.130.123:8989/live/pnn_480k.stream/playlist.m3u8
KH-TV9,http://203.176.130.123:8989/live/ctv9_480k.stream/playlist.m3u8
KH-TVK,http://203.176.130.123:8989/live/tvk_480k.stream/chunklist.m3u8
PersianaCinema,http://51.210.199.15/hls/stream.m3u8
PersianaComedy,http://51.210.199.27/hls/stream.m3u8
PersianaDocumentary,http://51.210.199.23/hls/stream.m3u8
PersianaFamily,http://51.210.199.19/hls/stream.m3u8
PersianaIranian,http://51.210.199.22/hls/stream.m3u8
PersianaMusic,http://51.210.199.24/hls/stream.m3u8
PersianaNostalgia,http://51.210.199.20/hls/stream.m3u8
PersianaTechnology,http://51.210.199.25/hls/stream.m3u8
TV5MondeInfo,https://v3plusinfo247hls-i.akamaihd.net/hls/live/218877/v3plusinfo247hls/index.m3u8
TVR,https://streamtv.cdn.dvmr.fr/TVR/ngrp:tvr.stream_all/master.m3u8



🇩🇪德国▪频道,#genre#
德国ⅠBaden TV,http://badentv-stream2.siebnich.info/rtplive/btv.stream/live.m3u8
德国ⅠMDF.1,http://62.113.210.250/medienasa-live/mdf1_high/agustiny.m3u8
德国ⅠOffener Kanal Magdeburg,http://iptvcodes.blogspot.com@62.113.210.250/medienasa-live/ok-magdeburg_high/hasbahca.m3u8?bitrate=800
德国ⅠPop10,http://iptvcodes.blogspot.com@62.113.210.250/medienasa-live/ok-dessau_high/hasbahca.m3u8?bitrate=800

🇮🇹意大▪利台,#genre#
RadioCdsbtalTiVu,http://cdsbtal-live-tv-01-hls.akamai.media.kataweb.it/i/CdsbtalTv_1@183098/master.m3u8
RadioItaliaTV,http://radioitaliatv-lh.akamaihd.net/i/radioitaliatv_1@329645/index_720x480_av-p.m3u8
SuperTV,http://wms.shared.streamshow.it:1935/supertv/supertv/live.m3u8
TVRS,http://wms.shared.streamshow.it:1935/tvrs/tvrs/live.m3u8
意大利ⅠM20 TV,http://m2otv-lh.akamaihd.net/i/m2oTv_1@186074/index_600_av-p.m3u8
意大利ⅠSuperTV,http://wms.shared.streamshow.it:1935/supertv/supertv/live.m3u8
意大利ⅠTVRS,http://wms.shared.streamshow.it:1935/tvrs/tvrs/live.m3u8
意大利ⅠVideo Brescia,http://wms.shared.streamshow.it:1935/videobrescia/videobrescia/live.m3u8
意大利Ⅰ意大利电台,http://radioitaliatv-lh.akamaihd.net/i/radioitaliatv_1@329645/index_720x480_av-p.m3u8
意大利ⅠV2 音乐,http://de1se01.v2beat.live/playlist.m3u8

🇪🇦西班▪牙台,#genre#
西班牙Ⅰ中国环球,http://livees.cgtn.com/1000e/prog_index.m3u8
西班牙ⅠCanal Parlamento (Updated),http://congresodirecto-f.akamaihd.net:80/i/congreso6_1@54665/master.m3u8
西班牙ⅠTeleSafor,http://video.telesafor.com/hls/video_low.m3u8

🇰🇷韩国▪频道,#genre#
韩国Ⅰ KBS Wolrd,https://livecdn.fptplay.net/sdb/kbs_hls.smil/chunklist_b2500000.m3u8
韩国Ⅰ KBS World,https://livecdn.fptplay.net/sdb/kbs_2000.stream/chunklist_b2500000.m3u8
韩国Ⅰ KBS World,https://livecdn.fptplay.net/sdb/kbs_hls.smil/chunklist.m3u8
韩国Ⅰ KIX,https://livecdn.fptplay.net/hda1/kixhd_hls.smil/chunklist_b2500000.m3u8
韩国ⅠArirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国KBS-1,http://ye23.vip/z7z8/2021/kbs2020.php?id=1
韩国KBS-2,http://ye23.vip/z7z8/2021/kbs2020.php?id=2
韩国KBS-WORLD,http://ye23.vip/z7z8/2021/kbs2020.php?id=3
韩国KBS-24,http://ye23.vip/z7z8/2021/kbs2020.php?id=4
韩国KBS drama,http://ye23.vip/z7z8/2021/kbs2020.php?id=5
韩国KBS JOY,http://ye23.vip/z7z8/2021/kbs2020.php?id=6
韩国KBS N,http://ye23.vip/z7z8/2021/kbs2020.php?id=7
韩国KBS W,http://ye23.vip/z7z8/2021/kbs2020.php?id=8
韩国KBS Kids,http://ye23.vip/z7z8/2021/kbs2020.php?id=9
韩国SBS,http://ye23.win/iptv/korea2021.php?id=SBS
韩国SBS,http://ye23.win/iptv/sbs5.1.php?id=S01
韩国TJB SBS,http://ye23.win/iptv/korea2021.php?id=TJB
韩国TJB SBS,http://1.245.74.5:1935/live/tv/.m3u8
韩国CJB SBS,http://ye23.win/iptv/korea2021.php?id=CJB
韩国KBC SBS,http://ye23.win/iptv/korea2021.php?id=KBC
韩国SBS-Sports,http://ye23.win/iptv/sbs5.1.php?id=S02
韩国SBS-Plus,http://ye23.win/iptv/sbs5.1.php?id=S03
韩国SBS-Fun,http://ye23.win/iptv/sbs5.1.php?id=S04
韩国SBS-Golf,http://ye23.win/iptv/sbs5.1.php?id=S05
韩国SBS-Biz,http://ye23.win/iptv/sbs5.1.php?id=S06
韩国Good TV,http://ye23.win/iptv/korea2021.php?id=Good
韩国Cpbc,http://ye23.win/iptv/korea2021.php?id=cpbc
韩国bbstv,http://ye23.win/iptv/korea2021.php?id=bbstv
韩国MyStream,http://ye23.win/iptv/korea2021.php?id=myStream
韩国MTN,http://ye23.win/iptv/korea2021.php?id=MTN
韩国MTN,http://183.110.27.87/mtnlive/_definst_/720/chunklist.m3u8
韩国FTV,http://ye23.win/iptv/korea2021.php?id=FTV
韩国Channel A,http://ye23.win/iptv/korea2021.php?id=Channela
韩国Channel A,http://ye23.win/iptv/korea2021.php?id=Channel
韩国Korea TV,http://ye23.win/iptv/korea2021.php?id=korea
韩国TBS,http://ye23.win/iptv/korea2021.php?id=TBS-a
韩国KCTV,http://ye23.win/iptv/korea2021.php?id=KCTV
韩国KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩国EBS 1,http://ye23.win/iptv/korea2021.php?id=EBS1
韩国EBS 2,http://ye23.win/iptv/korea2021.php?id=EBS2
韩国EBS i,http://ye23.win/iptv/korea2021.php?id=EBSi
韩国EBS+2,http://ye23.win/iptv/korea2021.php?id=EBS_2
韩国EBS E,http://ye23.win/iptv/korea2021.php?id=EBS_E
韩国EBS E,http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/playlist.m3u8
韩国EBS KIDS,http://ye23.win/iptv/korea2021.php?id=EBS_KIDS
韩国Dema,http://ye23.win/iptv/korea2021.php?id=dema
韩国阿里郎World,http://ye23.win/iptv/korea2021.php?id=arirang_1
韩国阿里郎World,http://ye23.win/iptv/korea2021.php?id=arirang_2
韩国KpopTV,https://srv1.zcast.com.br/kpoptv/kpoptv/chunklist_w987955597.m3u8
韩国JasminTV,http://109.71.162.112:1935/live/hd.jasminchannel.stream/playlist.m3u8
韩国KBS World,https://livecdn.fptplay.net/sdb/kbs_hls.smil/chunklist_b2500000.m3u8
韩国KBS World,https://livecdn.fptplay.net/sdb/kbs_2000.stream/chunklist_b2500000.m3u8
韩国KBC(SBS 光州),http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
韩国EBS,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
韩国EBS,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/playlist.m3u8
韩国EBS Kids,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
韩国EBS Kids,http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8
韩国Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/.m3u8
韩国Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国NBS,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8

🇻🇳越南▪频道,#genre#
越南ⅠANTV,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
越南Ⅰ CTV,http://tv.ctvcamau.vn/live/tv/tv.m3u8
越南Ⅰ PTP,http://113.161.4.48:8080/phuyen/tv.m3u8
越南Ⅰ THGL,http://113.161.25.3:8134/hls/gialaitv/gialaitv.m3u8
越南Ⅰ BRT,http://113.163.216.23:1935/live/tv2.stream_480p/chunklist_w1716759116.m3u8
越南Ⅰ HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/chunklist.m3u8
VTV①HD,http://s4.nihontv.net:21585/vtv1/index.m3u8
VTV⑤HD TâyNamBộ,https://mutixx5hq1liv.akamaized.net/vtv5tnb/vtv5tnb@720p.m3u8
VTV⑤TâyNguyên,https://mutixx5hq1liv.akamaized.net/vtv5tn/vtv5tn@720p.m3u8
VTV⑦HD,https://vips-livecdn.fptplay.net/hda3/vtv7hd_vhls.smil/chunklist_b5000000.m3u8
VTV⑦HD,https://vips-livecdn.fptplay.net/hda3/vtv7hd_vhls.smil/playlist.m3u8
VTV⑧HD,https://vips-livecdn.fptplay.net/hda2/vtv8hd_vhls.smil/chunklist_b5000000.m3u8
VTV⑧HD,https://vips-livecdn.fptplay.net/hda2/vtv8hd_vhls.smil/playlist.m3u8
VTV⑨HD,https://vips-livecdn.fptplay.net/hda2/vtv9_vhls.smil/chunklist_b5000000.m3u8
VTV⑨HD,https://vips-livecdn.fptplay.net/hda2/vtv9_vhls.smil/playlist.m3u8
HA NOI①ᴴᴰ,https://livecdn.fptplay.net/sdc/hanoitv1_2000.stream/chunklist.m3u8?
HA NOI②ᴴᴰ,https://livecdn.fptplay.net/sdc/hanoitv2_2000.stream/chunklist.m3u8?
HTV1,https://livecdn.fptplay.net/sdb/htv1_hls.smil/chunklist_b2500000.m3u8
HTV2,https://vips-livecdn.fptplay.net/hda1/htv2hd_vhls.smil/chunklist_b2500000.m3u8
HTV3,https://livecdn.fptplay.net/sdb/htv3_2000.stream/chunklist.m3u8
HTV3,https://livecdn.fptplay.net/sdb/htv3_hls.smil/chunklist_b2500000.m3u8
HTV4,https://livecdn.fptplay.net/sdb/htv4_hls.smil/chunklist_b2500000.m3u8
BTV⑨An Viên,https://livecdn.fptplay.net/sdc/btv9_2000.stream/chunklist.m3u8
BTV⑩NCM,https://livecdn.fptplay.net/sda/ncm_2000.stream/chunklist.m3u8
BTV⑪,https://livecdn.fptplay.net/sda/btv11_2000.stream/chunklist.m3u8
VTC②,https://livecdn.fptplay.net/sdb/vtc2_hls.smil/chunklist_b2500000.m3u8
VTC④,https://livecdn.fptplay.net/sdc/vtc4_hls.smil/chunklist_b2500000.m3u8
VTC⑤,https://livecdn.fptplay.net/sdb/vtc5_hls.smil/chunklist_b2500000.m3u8
VTC⑥,https://livecdn.fptplay.net/sdb/vtc6_hls.smil/chunklist_b2500000.m3u8
VTC⑦,https://livecdn.fptplay.net/sdb/todaytv_hls.smil/chunklist_b2500000.m3u8
VTC⑧,https://livecdn.fptplay.net/sdb/vtc8_hls.smil/chunklist_b2500000.m3u8
KBS World,https://livecdn.fptplay.net/sdb/kbs_2000.stream/chunklist_b2500000.m3u8
Bloomberg TV,https://liveprodeuwest.akamaized.net/eu1/Channel-EUTVqvs-AWS-ireland-1/Source-EUTVqvs-1000-1_live.m3u8
THBT,http://113.163.94.245/hls-live/livepkgr/_definst_/liveevent/thbt.m3u8
KTV,http://210.245.20.94/hls/ktv1.m3u8
PTP,http://113.161.4.48:8080/phuyen/tv.m3u8
THGL,http://113.161.25.3:8134/hls/gialaitv/gialaitv.m3u8?checkedby:iptvcat.com
Cà Mau,http://tv.ctvcamau.vn/live/tv/tv.m3u8?checkedby:iptvcat.com
VITV,http://210.86.230.202:8134/hls-live/livepkgr/_definst_/liveevent/livestream.m3u8
QRT,http://113.161.6.157:8081/hls-live/livepkgr/_definst_/liveevent/livestream.m3u8
THTG,http://thtg.vn:8001/thtg.m3u8
Nhân Dân,https://video.nhandan.thienvietjsc.net/live/nhandan720/chunklist.m3u8
ANG GIANG TV,https://livecdn.fptplay.net/sda/angiang_1000.stream/chunklist.m3u8?
BAC GIANGᴴᴰ,https://livecdn.fptplay.net/sdc/bacgiang_hls.smil/chunklist_b2500000.m3u8?
BEN TRE,https://livecdn.fptplay.net/sdc/bentre_hls.smil/chunklist_b2500000.m3u8?
BINH DINH,https://livecdn.fptplay.net/sda/binhdinh_hls.smil/chunklist_b2500000.m3u8?
BINH THUAN,https://livecdn.fptplay.net/sdc/binhthuan_hls.smil/chunklist_b2500000.m3u8?
BPTV1,https://livecdn.fptplay.net/sdc/binhphuoc1_hls.smil/chunklist_b2500000.m3u8?
BPTV2,https://livecdn.fptplay.net/sdc/binhphuoc2_hls.smil/chunklist_b2500000.m3u8?
BR-VT,https://livecdn.fptplay.net/sdc/bariavungtau_2000.stream/chunklist.m3u8
CA MAUᴴᴰ,https://livecdn.fptplay.net/sdc/camau_hls.smil/chunklist_b2500000.m3u8?
CAN THO,https://livecdn.fptplay.net/sda/cantho_hls.smil/chunklist_b2500000.m3u8?
CAO BANG,https://livecdn.fptplay.net/sda/caobang_1000.stream/chunklist.m3u8?
DA NANG 1,https://livecdn.fptplay.net/sdc/danang1_hls.smil/chunklist_b2500000.m3u8?
DAC LAK TV,https://livecdn.fptplay.net/sdc/daklak_hls.smil/chunklist_b2500000.m3u8?
DIEN BIENᴴᴰ,https://livecdn.fptplay.net/sdc/dienbien_hls.smil/chunklist_b2500000.m3u8?
Điện Biên,https://livecdn.fptplay.net/sdc/dienbien_hls.smil/chunklist_b2500000.m3u8
DONG NAI1ᴴᴰ,https://livecdn.fptplay.net/sda/dongnai1_hls.smil/chunklist_b2500000.m3u8?
DONG NAI2ᴴᴰ,https://livecdn.fptplay.net/sda/dongnai2_hls.smil/chunklist_b2500000.m3u8?
DONG THAP1ᴴᴰ,https://livecdn.fptplay.net/sdc/dongthap_2000.stream/playlist.m3u8?
GIA LAI,https://livecdn.fptplay.net/sda/gialai_hls.smil/chunklist_b2500000.m3u8?
HA GIANG,https://livecdn.fptplay.net/sda/hagiang_hls.smil/chunklist_b2500000.m3u8?
Hà Giang,https://livecdn.fptplay.net/sda/hagiang_hls.smil/chunklist_b2500000.m3u8
HA NAM,https://livecdn.fptplay.net/sda/hanam_hls.smil/chunklist_b2500000.m3u8?
HA TINHᴴᴰ,https://livecdn.fptplay.net/sdc/hatinh_2000.stream/chunklist.m3u8?
HAI DUONG,https://livecdn.fptplay.net/sdc/haiduong_2000.stream/chunklist.m3u8?
HAI PHONGᴴᴰ,https://livecdn.fptplay.net/sdc/haiphong_2000.stream/chunklist.m3u8?
Hải Phòng+,https://live.thhp.vn/hls/thpplus/index.m3u8
HAU GIANG,https://livecdn.fptplay.net/sda/haugiang_2000.stream/chunklist.m3u8?
HOA BINH,https://livecdn.fptplay.net/sda/hoabinh_2000.stream/chunklist.m3u8?
HUNG YEN,https://livecdn.fptplay.net/sdc/hungyen_2000.stream/chunklist.m3u8?
KHANH HOAᴴᴰ,https://livecdn.fptplay.net/sda/khanhhoa_2000.stream/chunklist.m3u8?
KIENG GIANG,https://livecdn.fptplay.net/sda/kiengiang_hls.smil/chunklist_b2500000.m3u8?
KON TUM,https://livecdn.fptplay.net/sdc/kontum_hls.smil/chunklist_b2500000.m3u8?
LAM DONG,https://livecdn.fptplay.net/sdc/lamdong_hls.smil/chunklist_b2500000.m3u8?
LANG SON,https://livecdn.fptplay.net/sdc/langson_hls.smil/chunklist_b2500000.m3u8?
LAI CHAU,https://livecdn.fptplay.net/sdc/laichau_hls.smil/chunklist_b1200000.m3u8?
LAO CAI,https://livecdn.fptplay.net/sdc/laocai_hls.smil/chunklist_b2500000.m3u8?
Lào Cai,https://livecdn.fptplay.net/sdc/laocai_2000.stream/chunklist.m3u8
LONG AN 34,https://livecdn.fptplay.net/sdc/longan_hls.smil/chunklist_b2500000.m3u8?
NAM DINH,https://livecdn.fptplay.net/sdc/namdinh_hls.smil/chunklist_b2500000.m3u8?
Nghệ An,https://livecdn.fptplay.net/sda/nghean_2000.stream/chunklist.m3u8
NINH BINH,https://livecdn.fptplay.net/sda/ninhbinh_1000.stream/chunklist.m3u8?
NINH THUAN,https://livecdn.fptplay.net/sda/ninhthuan_2000.stream/chunklist.m3u8?
PHU THOᴴᴰ,https://livecdn.fptplay.net/sda/phutho_2000.stream/chunklist.m3u8?
PHU YENᴴᴰ,https://livecdn.fptplay.net/sda/phuyen_2000.stream/chunklist.m3u8?
QPVN,https://livecdn.fptplay.net/sdc/quocphongvnhd_2000.stream/chunklist.m3u8
QUANG BINHᴴᴰ,https://livecdn.fptplay.net/sda/quangbinh_2000.stream/chunklist.m3u8?
QUANG NAM,https://livecdn.fptplay.net/sdc/quangnam_2000.stream/chunklist.m3u8?
QUANG NGAIᴴᴰ,https://livecdn.fptplay.net/sda/quangngai_hls.smil/chunklist_b2500000.m3u8
QTV1,https://livecdn.fptplay.net/sda/quangninh1_2000.stream/chunklist.m3u8?
QTV3,https://livecdn.fptplay.net/sda/quangninh3_2000.stream/chunklist.m3u8?
QUANG TRI,https://livecdn.fptplay.net/sdc/quangtri_hls.smil/chunklist_b2500000.m3u8?
Quảng Trị,https://livecdn.fptplay.net/sdc/quangtri_2000.stream/chunklist.m3u8
SOC TRANG,https://livecdn.fptplay.net/sda/soctrang_hls.smil/chunklist_b2500000.m3u8?
SON LA,https://livecdn.fptplay.net/sdc/sonla_hls.smil/chunklist_b2500000.m3u8
TAY NINH 11ᴴᴰ,https://livecdn.fptplay.net/sda/tayninhhd_hls.smil/chunklist_b2500000.m3u8?
THAI BINH,https://livecdn.fptplay.net/sda/thaibinh_hls.smil/chunklist_b2500000.m3u8?
Thái Nguyên 1,http://103.90.220.236/tntvlive/tv1live.m3u8
Thái Nguyên 2,http://14.186.94.163:9981/stream/channelid/1386328510?profile=pass
THANH HOA,https://livecdn.fptplay.net/sda/thanhhoa_hls.smil/chunklist_b2500000.m3u8?
THUA THIEN HUE,https://livecdn.fptplay.net/sdc/hue_hls.smil/chunklist_b2500000.m3u8?
TIEN GIANG,https://livecdn.fptplay.net/sda/tiengiang_hls.smil/chunklist_b2500000.m3u8?
TRA VINHᴴᴰ,https://livecdn.fptplay.net/sdc/travinh_1000.stream/chunklist.m3u8?
TUYEN QUANGᴴᴰ,https://livecdn.fptplay.net/sda/tuyenquang_2000.stream/chunklist.m3u8?
Vĩnh Phúc,https://livecdn.fptplay.net/sdc/vinhphuc_hls.smil/chunklist_b2500000.m3u8
YEN BAI,https://livecdn.fptplay.net/sdc/yenbai_hls.smil/chunklist_b2500000.m3u8?
Yên Bái,http://yenbaitv.org.vn//hls/livestream.m3u8

🇲🇾马来▪频道,#genre#
[马来西亚]Maah TV,http://51.210.199.33/hls/stream.m3u8
[马来西亚]Bernama TV,http://50.7.161.82:8278/streams/d/Bernama/playlist.m3u8
[马来西亚]TV1 (720p),http://50.7.161.82:8278/streams/d/TV1/playlist.m3u8
[马来西亚]TV2 (720p),http://50.7.161.82:8278/streams/d/TV2/playlist.m3u8
[马来西亚]NTV 7,http://50.7.161.82:8278/streams/d/Rtmntv7/playlist.m3u8
[马来西亚]Nat Geo WILD Asia,http://50.7.161.82:8278/streams/d/Natgeowild/playlist.m3u8
